movieId,imdbId,genres
3028,0061407,Comedy
3076,0057187,Comedy
3096,0050738,Comedy
3130,0099165,Comedy
3134,0028950,Drama
3141,0100828,Crime
3167,0066892,Drama
3200,0070290,Comedy
3223,0090366,Comedy
3224,0058625,Drama
3283,0067433,Comedy
3341,0042276,Comedy
3467,0057163,Drama
3473,0074718,Drama
3492,0017416,Adventure
3503,0069293,Drama
3506,0079640,Comedy
4205,0100140,Comedy
4784,0082416,Drama
5637,0101898,Drama
5788,0286261,Drama
5847,0082970,Drama
6509,0071141,Drama
6658,0078721,Comedy
6684,0067445,Drama
7089,0071129,Comedy
7107,0077578,Comedy
8128,0092593,Drama
8571,0064100,Comedy
8614,0093693,Comedy
26313,0071269,Comedy
31038,0090037,Drama
2392,0141109,Comedy
27674,0331811,Crime
55391,0360323,Crime
66320,0492931,Documentary
242,0109771,Biography
718,0108500,Comedy
990,0117011,Action
1107,0102336,Comedy
1163,0110521,Drama
1627,0120399,Crime
1713,0119715,Comedy
1969,0089686,Horror
1979,0091080,Horror
2051,0076137,Action
2126,0120832,Crime
2162,0100240,Adventure
2210,0028212,Crime
2252,0104412,Comedy
2314,0120603,Drama
2364,0087344,Action
2367,0074751,Adventure
2531,0069768,Action
2745,0091530,Adventure
2748,0092534,Action
2769,0138946,Crime
2789,0077394,Drama
2818,0113438,Action
2977,0142201,Comedy
2986,0100502,Action
3357,0181530,Adventure
3572,0106521,Horror
3616,0217630,Comedy
3649,0080365,Crime
3858,0173716,Comedy
3864,0188640,Action
3877,0088206,Action
4055,0194218,Comedy
4450,0242193,Biography
4735,0228333,Action
6250,0285531,Drama
6319,0102465,Comedy
6322,0310910,Crime
6538,0324133,Crime
5643,0095895,Documentary
45732,0465624,Comedy
1821,0120772,Comedy
1837,0120773,Adventure
3404,0046435,Drama
4440,0067824,Action
5415,0279778,Drama
5485,0271219,Comedy
5527,0256276,Drama
5530,0258153,Comedy
5993,0290210,Drama
6480,0062362,Comedy
4406,0056217,Drama
7333,0035753,Crime
7934,0086637,Comedy
26078,0055728,Drama
26131,0058946,Drama
33564,0055913,Comedy
2017,0054649,Comedy
2084,0104990,Drama
4142,0190524,Action
4193,0113026,Musical
4373,0258038,Action
4867,0200027,Biography
4936,0080716,Drama
4951,0100054,Adventure
5222,0264761,Comedy
5472,0068156,Drama
5941,0303933,Comedy
6005,0330069,Comedy
6252,0264150,Comedy
6324,0311110,Comedy
6339,0301414,Crime
6568,0342167,Comedy
7045,0100944,Adventure
7060,0070239,Drama
7080,0024034,Comedy
7614,0048445,Comedy
8008,0046807,Fantasy
1051,0117958,Comedy
1454,0120238,Comedy
2526,0079550,Action
5410,0067756,Drama
7259,0365957,Drama
8362,0350028,Comedy
8911,0361696,Family
33880,0415978,Comedy
39427,0371257,Drama
43904,0455857,Horror
44613,0446046,Drama
47382,0462590,Crime
1929,0022958,Drama
1931,0026752,Adventure
1936,0035093,Drama
1938,0037884,Drama
2013,0069113,Action
2176,0040746,Crime
2847,0031762,Adventure
3364,0042208,Crime
3564,0158622,Comedy
3801,0052561,Crime
3909,0206420,Comedy
3964,0041094,Animation
4920,0035140,Drama
5264,0250305,Action
5387,0278435,Crime
6212,0305669,Comedy
6412,0031225,Comedy
6429,0043137,Action
6483,0339034,Comedy
6624,0313911,Action
6856,0035575,Biography
7054,0041594,Drama
7065,0004972,Drama
7078,0030287,Drama
7121,0041090,Comedy
7164,0316396,Adventure
7215,0037382,Adventure
7222,0028346,Crime
7243,0006864,Drama
7302,0015400,Adventure
7366,0300051,Comedy
7369,0331632,Adventure
7728,0038854,Crime
8600,0029870,Crime
8609,0014341,Comedy
8695,0039169,Comedy
8718,0040806,Drama
8860,0337921,Action
8948,0375173,Comedy
9008,0032635,Drama
25746,0014142,Drama
25750,0015324,Action
25771,0020530,Short
25797,0024069,Comedy
25827,0027996,Comedy
25856,0032145,Drama
25906,0037094,Drama
27772,0364385,Horror
31297,0026421,Comedy
33499,0369735,Comedy
33669,0403508,Comedy
34336,0417001,Comedy
35957,0421239,Action
39449,0387514,Comedy
40826,0294870,Drama
42011,0369441,Comedy
42015,0402894,Adventure
43560,0396752,Comedy
45081,0384537,Horror
46974,0469641,Drama
48412,0406816,Action
48593,0483726,Comedy
49389,0000439,Short
51925,0477071,Drama
51939,0453556,Animation
52694,0453451,Comedy
56176,0952640,Animation
60161,1054485,Animation
61406,0472027,Biography
63853,0455824,Adventure
65261,0876563,Animation
66297,1054487,Animation
67788,1093908,Comedy
70159,1148204,Horror
71970,0037193,Adventure
72731,0380510,Drama
72733,1057500,Biography
77846,0118528,Crime
78574,1399683,Drama
80126,1440728,Crime
83132,1568921,Animation
86487,1492030,Drama
89804,1124035,Drama
89939,0041414,Comedy
90647,0448694,Animation
93008,2040264,Comedy
95558,2125435,Adventure
98154,0443272,Biography
123545,0041190,Adventure
5665,0211465,Crime
6380,0342172,Documentary
33903,0408777,Drama
725,0116448,Comedy
169,0113114,Adventure
453,0106941,Comedy
97,0113247,Crime
166,0112887,Comedy
600,0110395,Crime
760,0108211,Drama
1437,0106535,Drama
1447,0119225,Comedy
1546,0117561,Comedy
1598,0118966,Action
1611,0102494,Drama
1649,0119107,Documentary
1695,0123385,Biography
1827,0124295,Documentary
1941,0040416,Drama
2022,0095497,Drama
2025,0119558,Drama
2181,0058329,Crime
2295,0120823,Comedy
2474,0090863,Drama
2563,0118892,Biography
2607,0162973,Comedy
2691,0120731,Drama
2696,0119038,Comedy
2765,0122515,Comedy
2971,0078754,Drama
2976,0163988,Drama
3003,0170705,Comedy
3078,0165859,Drama
3150,0141974,Drama
3158,0162866,Drama
3323,0194368,Comedy
3474,0117468,Action
3521,0097940,Comedy
3598,0171359,Drama
3747,0186253,Drama
3761,0106469,Crime
3862,0199314,Comedy
3879,0160009,Action
3888,0209322,Comedy
3895,0204626,Crime
3915,0210075,Drama
3925,0088184,Comedy
3947,0067128,Action
3955,0213790,Comedy
3992,0213847,Comedy
3993,0180073,Biography
4032,0218182,Comedy
4052,0218817,Action
4133,0093507,Action
4146,0120753,Drama
4152,0190861,Biography
4157,0249893,Comedy
4160,0191636,Drama
4178,0031742,Drama
4275,0085811,Action
4305,0225071,Drama
4307,0206742,Comedy
4313,0206917,Drama
4350,0116344,Comedy
4389,0245238,Drama
4407,0091886,Drama
4439,0082176,Biography
4452,0227005,Comedy
4628,0097965,Comedy
4640,0222851,Crime
4642,0248845,Comedy
4644,0237539,Comedy
4699,0218922,Drama
4723,0250323,Crime
4770,0221218,Crime
4811,0079766,Drama
4815,0252501,Drama
4826,0080437,Drama
4849,0206963,Comedy
4879,0253126,Action
4888,0275719,Drama
4898,0234354,Comedy
4911,0076221,Adventure
4919,0090095,Thriller
4959,0242252,Drama
4978,0259393,Drama
5046,0160399,Drama
5062,0060955,Sci-Fi
5083,0295552,Comedy
5095,0265713,Comedy
5131,0207524,Comedy
5155,0068273,Action
5298,0219822,Comedy
5323,0211443,Action
5325,0275309,Documentary
5347,0231448,Action
5379,0247199,Drama
5421,0238924,Comedy
5423,0210065,Crime
5425,0244479,War
5427,0082146,Comedy
5486,0246500,Comedy
5498,0058888,Drama
5522,0073631,Action
5609,0308208,Action
5612,0280380,Action
5615,0245171,Drama
5646,0098575,Drama
5666,0292644,Comedy
5668,0283139,Drama
5680,0298744,Biography
5684,0145937,Documentary
5772,0082783,Biography
5809,0280665,Crime
5818,0313196,Drama
5999,0119273,Animation
6002,0282698,Comedy
6041,0280653,Biography
6062,0308514,Documentary
6067,0160611,Comedy
6192,0315543,Drama
6215,0298408,Drama
6217,0256359,Drama
6264,0298814,Action
6285,0304328,Crime
6294,0245803,Action
6330,0274711,Crime
6334,0290145,Drama
6335,0118926,Crime
6341,0308878,Comedy
6551,0284850,Comedy
6571,0319769,Comedy
6572,0286947,Comedy
6588,0283883,Crime
6645,0066434,Drama
6679,0308808,Documentary
6688,0286476,Comedy
6881,0311648,Comedy
6890,0363589,Crime
6932,0323944,Drama
6969,0085426,Sci-Fi
6971,0101829,Drama
6978,0102943,Comedy
7038,0210358,Drama
7264,0234940,Comedy
7299,0329388,Comedy
7352,0329767,Comedy
7354,0107473,Comedy
7449,0335121,Action
7698,0078966,Drama
8042,0070379,Crime
1582,0120512,Action
2457,0091875,Action
2534,0077189,Action
3573,0112634,Action
3726,0074156,Action
68959,0485323,Animation
70533,0923811,Animation
74754,0368226,Drama
84187,0860906,Animation
103210,1776196,Animation
104303,2357129,Biography
106873,0860907,Animation
109578,2024469,Action
109848,1441395,Drama
117895,4046784,Action
122906,1825683,Action
127212,0420293,Biography
148978,3028018,Animation
157369,3715854,Comedy
158035,2374144,Animation
161594,5595168,Animation
162968,3138698,Animation
162982,2967286,Animation
164917,5895028,Documentary
165635,5254868,Action
165639,6016776,Short
166291,5323662,Animation
168090,5084196,Animation
168218,5084198,Animation
170907,3762912,Documentary
172705,5494396,Documentary
173235,6039532,Documentary
174479,4289434,Short
175475,4877122,Animation
175585,4633690,Crime
177285,5544384,Animation
177939,6335734,Animation
178111,6317962,Animation
178827,4468740,Adventure
180297,3521126,Biography
180497,6294822,Biography
180985,1485796,Biography
180987,3411444,Animation
181413,7544820,Documentary
183911,5461956,Comedy
184641,5607028,Action
189333,4912910,Action
191005,5805470,Action
193565,1636780,Animation
193567,2323836,Animation
193571,3110014,Comedy
193573,3837248,Animation
193579,5342766,Documentary
193581,5476944,Animation
193583,5914996,Animation
193585,6397426,Drama
193587,8391976,Animation
1685,0116592,Drama
1767,0119734,Comedy
2799,0102719,Comedy
5804,0304669,Comedy
952,0048960,Adventure
2035,0062737,Comedy
2208,0030341,Mystery
2346,0073747,Horror
2527,0070909,Action
3068,0084855,Drama
3516,0051406,Comedy
3711,0105316,Drama
3927,0060397,Adventure
4813,0044207,Action
5039,0082288,Action
5214,0076489,Comedy
5493,0061810,Action
5497,0059557,Action
5499,0075147,Adventure
5540,0082186,Action
2557,0157016,Crime
2810,0156887,Animation
3091,0080979,Drama
3627,0055830,Horror
4785,0063032,Western
5244,0081506,Action
5570,0117883,Horror
5909,0290329,Comedy
6368,0281724,Documentary
7044,0100935,Comedy
7844,0106936,Action
7976,0209077,Drama
7981,0338564,Crime
8491,0042041,Action
8582,0104810,Documentary
8607,0388473,Animation
25788,0023427,Action
25825,0027652,Crime
26122,0058430,Drama
26840,0108188,Action
27592,0310775,Action
27850,0379593,Documentary
27865,0384819,Action
27879,0388888,Documentary
27912,0418038,Documentary
31364,0353969,Action
32387,0060277,Action
33138,0362004,Comedy
33421,0342272,Comedy
33896,0420251,Horror
37240,0436971,Documentary
39869,0342735,Drama
46572,0443496,Drama
49263,0486585,Documentary
49932,0460829,Drama
1951,0063385,Drama
2436,0120857,Comedy
2967,0048977,Drama
3469,0053946,Biography
72,0113537,Comedy
99,0113283,Documentary
148,0112427,Comedy
155,0112495,Action
178,0107447,Comedy
229,0109579,Drama
269,0107566,Crime
496,0111689,Comedy
668,0048473,Drama
26116,0058213,Crime
1392,0115906,Comedy
1502,0116783,Drama
1755,0120122,Comedy
1306,0101458,Action
2575,0120449,Drama
2744,0091699,Drama
3436,0101787,Drama
3894,0190798,Drama
3932,0024184,Horror
4174,0099073,Drama
4808,0108473,Drama
4932,0080661,Mystery
5607,0292542,Comedy
698,0109593,Drama
731,0116508,Drama
1055,0120107,Action
2165,0119517,Comedy
2670,0052151,Action
2674,0126859,Drama
2815,0091278,Action
3129,0158371,Comedy
4608,0097579,Action
5670,0328962,Documentary
8532,0348593,Comedy
8833,0241025,Drama
45210,0475276,Drama
56274,0757361,Comedy
57243,1032856,Comedy
4722,0250202,Comedy
5139,0074174,Comedy
5610,0280460,Comedy
27685,0334965,Comedy
34321,0408524,Comedy
45106,0465142,Comedy
50802,0490084,Comedy
62299,0913951,Fantasy
49,0114916,Drama
461,0109913,Comedy
574,0111252,Comedy
679,0114307,Drama
1176,0101765,Drama
1312,0116293,Drama
2024,0102757,Drama
2147,0090848,Adventure
2983,0059319,Thriller
3036,0082484,Adventure
3138,0096171,Drama
3194,0070903,Drama
3214,0088707,Drama
3329,0094347,Drama
3402,0090219,Comedy
3445,0077530,Mystery
3470,0071411,Adventure
3528,0102713,Drama
3682,0070355,Action
3724,0077362,Drama
3725,0082009,Animation
3834,0080472,Action
5949,0220580,Drama
8815,0204313,Horror
27075,0146402,Comedy
27368,0250223,Adventure
54372,0362225,Crime
58332,0848557,Fantasy
59604,0830558,Crime
67295,1287845,Animation
79008,1308667,Animation
81132,1612774,Comedy
83601,1426352,Horror
71462,1313104,Documentary
179817,4555426,Biography
140956,1677720,Action
185029,6644200,Drama
4625,0097883,Drama
7810,0146455,Action
7811,0146247,Action
7812,0121804,Action
34397,0193364,Action
40697,0105946,Action
51562,0106336,Action
56915,0760329,Adventure
62834,0280453,Action
62836,0871427,Action
65651,1135493,Adventure
77795,0381940,Mystery
100611,0765446,Animation
106642,2779318,Adventure
117192,2986512,Adventure
117646,0214641,Action
119167,1343740,Sci-Fi
123553,2379386,Action
128842,3829170,Action
130444,2418558,Drama
140359,1413314,Adventure
146662,2065968,Animation
147372,4050552,Adventure
147374,1998643,Adventure
147376,1672218,Adventure
147378,1337072,Adventure
147380,1321969,Adventure
147382,1061123,Adventure
147384,0827573,Adventure
150596,4701546,Adventure
159779,5051278,Comedy
166203,3260022,Drama
179511,4960934,Fantasy
180031,5580390,Adventure
184053,1016024,Sci-Fi
189547,1665744,Action
87192,1478964,Action
87234,1440292,Comedy
92439,1645080,Drama
106144,2304426,Drama
107314,1321511,Action
113573,0458481,Action
161922,1878870,Comedy
168366,2771200,Family
170697,4481414,Drama
174909,5439796,Comedy
175197,1648190,Action
182823,5519340,Action
183897,5104604,Animation
188751,6911608,Comedy
43679,0414982,Horror
57274,1038988,Adventure
86142,1436045,Action
89582,1632547,Comedy
83,0114039,Drama
55451,0866437,Comedy
927,0032143,Comedy
3422,0091939,Comedy
3963,0058708,Biography
275,0110538,Comedy
429,0109361,Adventure
438,0109493,Action
444,0106834,Comedy
504,0110678,Action
517,0107969,Action
564,0109403,Action
692,0117688,Action
809,0116320,Action
870,0119214,Comedy
1007,0072653,Comedy
1085,0052027,Adventure
1126,0101775,Comedy
1581,0119848,Comedy
1599,0120207,Action
1602,0119509,Comedy
1626,0119123,Action
1671,0119527,Crime
1677,0118901,Comedy
1686,0119994,Crime
1731,0119718,Adventure
1867,0120856,Action
1875,0118866,Comedy
1937,0036872,Comedy
2056,0056095,Adventure
2152,0140796,Comedy
2350,0099750,Comedy
2373,0089893,Action
2382,0095882,Comedy
2473,0091991,Comedy
2477,0091055,Action
2525,0080354,Horror
2535,0071455,Action
2537,0078856,Action
2741,0091637,Crime
2786,0091178,Comedy
2816,0095382,Action
3014,0082121,Comedy
3132,0010040,Comedy
3165,0106455,Action
3389,0091400,Action
3392,0098309,Comedy
3406,0043379,Action
3417,0044517,Action
3431,0082250,Action
3432,0089003,Action
3433,0092857,Action
3434,0109578,Action
3524,0082031,Comedy
3529,0082934,Crime
6425,0120142,Comedy
1752,0120696,Action
2296,0120770,Comedy
3054,0190641,Animation
4749,0109015,Action
5047,0240468,Action
7319,0331953,Comedy
8880,0089560,Biography
31221,0357277,Action
36708,0385690,Animation
37380,0419706,Action
41716,0365485,Comedy
46335,0463985,Action
46850,0492506,Documentary
54768,0462244,Comedy
55020,0811106,Comedy
55292,0790804,Comedy
56156,0465494,Action
61246,1104733,Comedy
61348,1213644,Comedy
1430,0120414,Comedy
4219,0089208,Comedy
60937,0859163,Action
62344,1084950,Drama
62437,1175491,Biography
63540,1014775,Adventure
64231,0450314,Action
2469,0091738,Comedy
3090,0093509,Drama
3095,0032551,Drama
4338,0041996,Drama
4605,0097531,Comedy
5248,0086325,Action
5382,0077523,Action
6306,0327920,Documentary
6639,0062467,Thriller
6724,0070510,Comedy
7013,0048424,Crime
7056,0022286,Crime
7072,0031971,Adventure
7216,0033717,Action
7311,0031385,Drama
8044,0023042,Crime
8364,0367790,Biography
9018,0391024,Documentary
25773,0021079,Action
25841,0029604,Comedy
26375,0075223,Action
27768,0363532,Drama
27776,0365190,Crime
27820,0373861,Drama
27882,0389326,Documentary
27899,0399877,Documentary
30818,0363473,Biography
30846,0364961,Biography
31437,0408664,Drama
31610,0363290,Drama
31692,0327210,Comedy
31702,0424227,Drama
32022,0424129,Documentary
32584,0357110,Drama
32632,0070022,Crime
32770,0386342,Drama
2205,0033922,Comedy
5523,0180052,Comedy
5710,0082045,Action
6290,0251736,Horror
8363,0367085,Comedy
26322,0071571,Action
26732,0102164,Comedy
59014,0426592,Action
62250,0929425,Crime
66744,1023490,Biography
81831,1467273,Comedy
91483,1308729,Action
91628,1598822,Comedy
95307,1336608,Comedy
95949,1630637,Comedy
96448,1714203,Comedy
97168,1183919,Documentary
97860,1764234,Crime
101531,1745862,Biography
103137,2132285,Biography
2747,0054033,Comedy
55854,0039402,Drama
3496,0095564,Drama
1130,0082533,Horror
2327,0100740,Comedy
2633,0023245,Fantasy
3042,0093516,Comedy
63,0116126,Comedy
1236,0103130,Comedy
1655,0119891,Horror
1887,0119053,Adventure
2432,0120686,Comedy
2514,0105128,Fantasy
2515,0106557,Horror
2984,0067527,Documentary
3688,0084522,Comedy
3843,0086320,Horror
4229,0239949,Comedy
4233,0246989,Comedy
4544,0096101,Comedy
4782,0239986,Comedy
5456,0111653,Adventure
5584,0099512,Comedy
6298,0328099,Comedy
6523,0104926,Comedy
6625,0109369,Adventure
6695,0301470,Horror
6938,0379713,Documentary
7103,0100087,Comedy
7448,0326856,Comedy
32666,0376717,Comedy
37720,0404032,Drama
45028,0420087,Comedy
51088,0499554,Comedy
38304,0367555,Documentary
85342,1555149,Action
8626,0059125,Horror
34330,0368089,Drama
52715,0772178,Comedy
55241,0419984,Comedy
55553,0779982,Comedy
4789,0071994,Comedy
5458,0308506,Comedy
5478,0271367,Action
5572,0303714,Comedy
5573,0265808,Comedy
6013,0257568,Action
6040,0282209,Fantasy
6057,0326769,Action
6186,0279111,Biography
6374,0314786,Action
6615,0329101,Action
6862,0313443,Crime
6951,0312528,Adventure
6959,0300556,Action
7150,0338466,Comedy
7257,0315824,Comedy
7258,0314498,Comedy
7261,0337579,Comedy
7262,0337917,Action
7376,0351977,Action
7440,0380615,Documentary
8369,0297284,Crime
8530,0377752,Drama
8799,0361841,Comedy
8830,0366174,Action
8835,0338325,Action
8836,0324554,Drama
8864,0339412,Comedy
8912,0316732,Action
8916,0358135,Comedy
8918,0349416,Comedy
8939,0364343,Drama
27434,0273517,Horror
27790,0366777,Comedy
27816,0373283,Action
27837,0377062,Action
27839,0377109,Horror
30883,0396592,Animation
30894,0375210,Drama
31114,0373024,Comedy
31223,0376105,Adventure
31427,0382077,Drama
31431,0357507,Drama
31445,0362590,Comedy
31867,0331933,Comedy
32009,0422093,Comedy
32011,0257516,Comedy
32019,0377471,Comedy
32589,0388500,Comedy
33148,0388183,Comedy
33158,0329774,Action
33164,0397065,Horror
33639,0438205,Documentary
33815,0380623,Comedy
34129,0376108,Comedy
34271,0410097,Crime
34532,0397101,Drama
36509,0402901,Action
36533,0384286,Drama
37477,0399327,Action
37853,0378109,Action
38798,0388125,Comedy
39231,0368709,Comedy
39435,0386140,Action
40851,0406375,Action
40946,0422528,Documentary
41769,0392465,Comedy
42728,0375154,Action
42732,0408985,Comedy
43556,0417433,Drama
43871,0408345,Action
43919,0466342,Comedy
43932,0454919,Horror
44397,0454841,Horror
44731,0441796,Fantasy
45208,0449089,Adventure
45442,0409182,Action
45662,0466909,Horror
48161,0421206,Biography
48596,0419946,Action
49220,0470765,Comedy
49276,0454987,Comedy
49284,0499603,Comedy
49793,0758794,Drama
50005,0473444,Action
50158,0775539,Drama
50445,0455960,Crime
50798,0799949,Adventure
50923,0469263,Adventure
51082,0778661,Drama
51412,0435705,Action
51698,0768212,Drama
51933,0475355,Drama
51937,0800069,Horror
52283,0444682,Horror
52712,0435670,Crime
53127,0470705,Drama
54256,0787475,Comedy
55995,0442933,Animation
57326,0460780,Action
57526,0880578,Crime
58105,0416236,Action
58627,1023111,Action
58876,0489281,Drama
59985,0460745,Comedy
61705,0947802,Crime
62081,1059786,Action
62511,0383028,Comedy
66509,1201167,Comedy
67186,0492044,Drama
67197,0448011,Drama
70301,1198138,Drama
70334,1114677,Comedy
71252,1144884,Horror
71254,1034032,Action
71823,0808399,Comedy
73515,0472050,Comedy
78893,0938283,Action
81512,1212419,Drama
78103,0472562,Drama
118198,2304915,Documentary
134214,3312830,Comedy
136912,2181959,Adventure
162600,1935859,Adventure
178061,5580036,Biography
183011,1590193,Action
42,0112819,Action
577,0109120,Adventure
917,0031580,Comedy
1460,0120317,Action
1495,0120389,Action
1707,0119303,Comedy
1826,0120598,Adventure
2050,0080861,Adventure
2566,0187819,Animation
3672,0071206,Adventure
1998,0076009,Horror
4329,0053221,Action
4498,0094963,Action
4803,0067588,Drama
4852,0166110,Crime
4916,0074899,Action
4917,0076342,Biography
4945,0074483,Action
4946,0082350,Action
4947,0076070,Action
4957,0086383,Action
81786,1020773,Drama
118700,1020072,Biography
547,0111323,Action
2919,0086617,Drama
3566,0189584,Drama
3106,0099291,Drama
123,0109424,Comedy
757,0109688,Action
4956,0081568,Action
5279,0102103,Biography
7486,0118845,Drama
8327,0330229,Drama
27320,0235618,Comedy
61026,0425637,Action
68486,1326972,Action
80615,1219342,Animation
80969,1334260,Drama
83613,0409847,Action
90888,1253864,Action
82169,0980970,Adventure
120799,1340138,Action
151763,3355694,Animation
4470,0094675,Comedy
4531,0095963,Action
5784,0288477,Horror
7016,0093692,Action
26686,0099654,Comedy
27478,0284837,Comedy
32213,0377713,Drama
33085,0384806,Horror
38294,0402057,Action
39400,0432291,Horror
47254,0402910,Action
47810,0450345,Horror
51037,0450340,Crime
58315,0811138,Comedy
65810,0472198,Biography
66171,0465580,Action
69606,0821640,Comedy
70361,1160368,Action
72605,0765010,Action
73431,1107860,Comedy
75813,1151359,Comedy
77667,1470023,Action
78039,1120985,Drama
78088,1462758,Drama
80862,1584016,Documentary
82053,1194417,Biography
84637,0377981,Animation
84942,1502404,Action
85056,1464540,Action
85131,1217613,Action
85510,0978764,Action
86295,1262416,Horror
86835,0822847,Action
86960,1176724,Horror
87298,1531663,Drama
88699,1500491,Action
88954,1268799,Adventure
89047,1403177,Comedy
89840,1448755,Action
90057,1675192,Drama
90430,1692486,Comedy
90439,1615147,Drama
90531,1723811,Drama
91622,1625346,Comedy
91978,1568338,Action
92008,1506999,Action
92507,1599348,Action
93363,0401729,Action
93512,1588334,Comedy
93563,1592525,Action
93766,1646987,Action
94266,1195478,Comedy
94780,1735898,Action
95207,1611224,Action
95309,1307068,Adventure
95583,1615065,Crime
95873,1839492,Comedy
96411,2076781,Documentary
96417,1547234,Action
98239,1234719,Action
99750,1491044,Biography
99910,1549920,Action
100163,1428538,Action
101025,1351685,Adventure
101076,1583421,Action
101362,2302755,Action
102033,1980209,Action
102684,1602613,Action
103539,1714206,Comedy
103624,2334649,Biography
103655,0790736,Action
104243,1411250,Action
105351,2364841,Crime
107953,2263944,Animation
108928,2177771,Comedy
109042,1545660,Action
109673,1253863,Action
110297,2281587,Adventure
110350,3203290,Documentary
111364,0831387,Action
112070,2172584,Comedy
143365,4287320,Drama
143367,0490215,Drama
146210,3748440,Comedy
148888,1608290,Action
160954,3531824,Adventure
169984,2316204,Horror
173941,2406566,Action
175569,5362988,Crime
184253,2548396,Adventure
185435,3317234,Action
6983,0036969,Drama
142115,0296310,Documentary
4217,0118540,Documentary
26366,0074605,Documentary
26524,0088275,Documentary
44633,0436231,Documentary
58309,0912599,Documentary
5319,0247586,Crime
44929,0424880,Drama
48883,0853096,Crime
1739,0118539,Action
2907,0167427,Comedy
3929,0032234,Comedy
4480,0094761,Horror
121171,3264102,Documentary
131656,2872750,Animation
140725,3813310,Crime
146024,0092745,Comedy
128,0110217,Documentary
2348,0091954,Biography
2766,0168449,Comedy
2859,0088178,Documentary
4529,0095801,Comedy
4711,0108323,Documentary
5137,0143861,Documentary
5820,0314725,Documentary
6027,0101748,Comedy
6337,0285861,Crime
6370,0283900,Comedy
6713,0291350,Animation
7564,0058279,Drama
7815,0092117,Musical
8011,0343168,Documentary
8015,0064806,Family
294,0114113,Comedy
988,0116442,Comedy
1415,0118100,Crime
7879,0300274,Documentary
8535,0352277,Biography
7303,0052738,Biography
388,0112570,Drama
1807,0120642,Drama
2240,0081207,Comedy
2377,0089489,Action
2445,0132512,Drama
3733,0070509,Comedy
3807,0076716,Action
476,0110137,Comedy
2812,0160401,Crime
1791,0119594,Crime
1964,0067309,Crime
2178,0068611,Thriller
2182,0051207,Drama
2593,0110570,Comedy
2630,0149723,Drama
2829,0164108,Comedy
619,0116165,Comedy
886,0115783,Action
1255,0092610,Comedy
1327,0078767,Horror
1497,0119013,Action
1503,0118541,Adventure
1992,0099253,Horror
1993,0103956,Horror
2170,0120901,Action
2448,0120458,Action
2498,0120764,Comedy
2517,0085333,Horror
2846,0097050,Adventure
2974,0200469,Horror
3235,0081748,Biography
3511,0217756,Comedy
3652,0081318,Horror
3676,0074486,Horror
3696,0091630,Comedy
3857,0163983,Crime
3908,0192731,Horror
3938,0084695,Horror
4030,0219653,Action
4143,0242998,Horror
4224,0242445,Action
4248,0236348,Comedy
4533,0089907,Comedy
4683,0098663,Adventure
4748,0103596,Action
4771,0180734,Drama
5076,0106223,Adventure
5080,0240900,Comedy
5127,0259288,Drama
5401,0279493,Action
5452,0107438,Comedy
5556,0295254,Crime
5569,0068833,Horror
5667,0283084,Drama
5833,0280609,Action
5853,0081455,Horror
6196,0306685,Action
6220,0310357,Drama
6379,0295700,Horror
6405,0043067,Adventure
6559,0110364,Comedy
6664,0088944,Action
6715,0103957,Horror
6794,0106375,Comedy
6868,0335563,Crime
6872,0317676,Action
7024,0073650,Drama
7117,0107387,Comedy
7228,0104009,Animation
7236,0072730,Comedy
7321,0315297,Crime
7362,0364045,Crime
7368,0354766,Action
7646,0259153,Horror
7845,0114720,Action
7846,0259685,Action
7894,0067140,Drama
8142,0221111,Action
8225,0100258,Horror
8241,0119630,Action
8578,0339840,Action
8831,0324127,Crime
8906,0078935,Adventure
8967,0387575,Comedy
26242,0067023,Action
26492,0086491,Horror
26523,0088117,Horror
26629,0095444,Comedy
26736,0102293,Action
26870,0110442,Comedy
27311,0233298,Animation
27604,0312843,Crime
27618,0318081,Action
27822,0374102,Adventure
30745,0361668,Crime
31193,0076363,Animation
31909,0104139,Comedy
33132,0403537,Musical
33834,0418819,Horror
34323,0395584,Horror
37382,0421054,Action
37475,0350261,Drama
38992,0417217,Crime
40723,0416315,Horror
42285,0116075,Horror
43549,0383393,Biography
44828,0439815,Comedy
45361,0429573,Drama
50147,0454082,Horror
50440,0772193,Action
50800,0425430,Horror
51091,0462200,Drama
51498,0264323,Comedy
53468,0457572,Comedy
54648,0293564,Action
54785,0373883,Horror
56012,0910873,Documentary
57536,0489282,Adventure
57910,0780622,Comedy
58870,0388556,Comedy
59727,0482606,Horror
60037,0949731,Drama
60291,0479468,Documentary
60522,1050160,Action
60538,0492486,Comedy
60979,1117563,Animation
65126,1024715,Comedy
66427,0489235,Comedy
66783,0758746,Horror
69251,0479162,Comedy
69275,1278340,Comedy
70994,1311067,Horror
71211,1130080,Biography
71379,1179904,Horror
71500,0862856,Comedy
74075,1185266,Comedy
74685,0455407,Horror
74851,1179034,Action
77364,0480255,Action
78041,1103153,Action
79274,1569923,Animation
80846,1314655,Horror
298,0105652,Comedy
556,0108515,Documentary
1123,0117320,Documentary
1406,0112769,Crime
1533,0117398,Drama
1571,0115856,Comedy
1574,0119098,Drama
1594,0119361,Comedy
1904,0122529,Comedy
2069,0090203,Drama
2073,0089126,Comedy
2212,0025452,Crime
2323,0150230,Documentary
