movieId,title,genres
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
1760,Spice World (1997),Comedy
1771,Night Flier (1997),Horror
1974,Friday the 13th (1980),Horror|Mystery|Thriller
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
2122,Children of the Corn (1984),Horror|Thriller
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2298,Strangeland (1998),Thriller
2419,Extremities (1986),Drama|Thriller
2456,"Fly II, The (1989)",Horror|Sci-Fi
2522,Airport '77 (1977),Drama
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
2651,Frankenstein Meets the Wolf Man (1943),Horror
2782,Pit and the Pendulum (1961),Horror
2784,"Masque of the Red Death, The (1964)",Horror
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
2817,Aces: Iron Eagle III (1992),Action
2868,Fright Night Part II (1988),Horror
2992,Rawhead Rex (1986),Horror|Thriller
3013,Bride of Re-Animator (1990),Comedy|Horror
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3563,"Crow: Salvation, The (2000)",Action|Horror
3727,Near Dark (1987),Horror|Western
3768,Braddock: Missing in Action III (1988),Action|War
3810,White Sands (1992),Drama|Thriller
3840,Pumpkinhead (1988),Horror
4092,Cherry 2000 (1987),Romance|Sci-Fi
4109,Flowers in the Attic (1987),Drama|Thriller
4214,Revenge of the Nerds (1984),Comedy
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4304,Startup.com (2001),Documentary
4316,Ice Castles (1978),Drama
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4599,Great Balls of Fire! (1989),Drama
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4645,Cure (1997),Crime|Horror|Thriller
4661,Sea of Love (1989),Crime|Drama|Thriller
4678,UHF (1989),Comedy
4774,Big Trouble (2002),Comedy|Crime
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror
5294,Frailty (2001),Crime|Drama|Thriller
5346,Wild Orchid (1990),Drama|Romance
5438,Men at Work (1990),Action|Comedy
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
5588,"Hills Have Eyes, The (1977)",Horror
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi
5650,Strange Brew (1983),Comedy
5749,Ghost Story (1981),Drama|Horror
6203,Life Stinks (1991),Comedy
6219,"Hunted, The (2003)",Action|Drama|Thriller
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
6327,"Decade Under the Influence, A (2003)",Documentary
6375,Gigantic (A Tale of Two Johns) (2002),Documentary
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
6461,"Unforgiven, The (1960)",Drama|Western
6620,American Splendor (2003),Comedy|Drama
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
6638,Valley Girl (1983),Comedy|Romance
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6744,Once Bitten (1985),Comedy|Horror
6820,Ginger Snaps (2000),Drama|Horror|Thriller
6963,Devil's Playground (2002),Documentary
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
7308,King Solomon's Mines (1985),Adventure|Comedy
7492,Martin (1977),Drama|Horror
7561,Paperhouse (1988),Fantasy|Horror|Thriller
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller
8147,Charly (1968),Drama|Sci-Fi
8266,Purple Rain (1984),Drama|Musical
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
8501,"Hitcher, The (1986)",Action|Thriller
8507,Freaks (1932),Crime|Drama|Horror
8581,Pirates of Silicon Valley (1999),Documentary|Drama
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
27873,Metallica: Some Kind of Monster (2004),Documentary
2114,"Outsiders, The (1983)",Drama
2398,Miracle on 34th Street (1947),Comedy|Drama
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
1606,Kull the Conqueror (1997),Action|Adventure
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western
1529,Nowhere (1997),Comedy|Drama
1659,Hurricane Streets (1997),Drama
2280,Clay Pigeons (1998),Crime
2600,eXistenZ (1999),Action|Sci-Fi|Thriller
3071,Stand and Deliver (1988),Comedy|Drama
3690,Porky's Revenge (1985),Comedy
4126,Less Than Zero (1987),Drama
4732,Bubble Boy (2001),Comedy
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller
5072,Metropolis (2001),Animation|Sci-Fi
5246,Smokey and the Bandit II (1980),Action|Comedy
5247,Smokey and the Bandit (1977),Action|Comedy
5619,"Trials of Henry Kissinger, The (2002)",Documentary
5792,Roger Dodger (2002),Comedy|Drama
6051,"Harder They Come, The (1973)",Action|Crime|Drama
6288,Better Luck Tomorrow (2002),Crime|Drama
6367,Down with Love (2003),Comedy|Romance
1942,All the King's Men (1949),Drama
3819,Tampopo (1985),Comedy
5109,Return to Never Land (2002),Adventure|Animation|Children
5420,Windtalkers (2002),Action|Drama|War
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
1958,Terms of Endearment (1983),Comedy|Drama
2262,About Last Night... (1986),Comedy|Drama|Romance
3244,"Goodbye Girl, The (1977)",Comedy|Romance
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
6183,Pillow Talk (1959),Comedy|Musical|Romance
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
233,Exotica (1994),Drama
2337,Velvet Goldmine (1998),Drama
3179,Angela's Ashes (1999),Drama
4873,Waking Life (2001),Animation|Drama|Fantasy
7367,"Ladykillers, The (2004)",Comedy|Crime
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
57522,First Sunday (2008),Comedy|Crime
58972,Nim's Island (2008),Adventure|Comedy|Fantasy
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
62553,"Secret Life of Bees, The (2008)",Drama
64114,Fireproof (2008),Drama|Romance
65088,Bedtime Stories (2008),Adventure|Children|Comedy
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
70728,Bronson (2009),Action|Comedy|Drama|Thriller
77206,Diary of a Wimpy Kid (2010),Children|Comedy
77427,"Human Centipede, The (First Sequence) (2009)",Horror
79572,Ramona and Beezus (2010),Children|Comedy
80572,I'm Still Here (2010),Comedy|Drama
80586,Flipped (2010),Comedy|Drama|Romance
81156,Jackass 3D (2010),Action|Comedy|Documentary
81819,Biutiful (2010),Drama
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
86815,Soul Surfer (2011),Action|Drama
87194,The Way (2010),Adventure|Comedy|Drama
88108,Monte Carlo (2011),Adventure|Comedy|Romance
90890,Jack and Jill (2011),Comedy
91126,War Horse (2011),Drama|War
91653,We Bought a Zoo (2011),Comedy|Drama
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
91976,"Grey, The (2012)",Action|Drama
96728,"Master, The (2012)",Drama
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
106766,Inside Llewyn Davis (2013),Drama
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi
134881,Love & Mercy (2014),Drama
938,Gigi (1958),Musical
1833,Mercury Rising (1998),Action|Drama|Thriller
2325,Orgazmo (1997),Comedy
2551,Dead Ringers (1988),Drama|Horror|Thriller
2837,Bedrooms & Hallways (1998),Comedy|Romance
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
3325,"Next Best Thing, The (2000)",Comedy|Drama
3719,Love's Labour's Lost (2000),Comedy|Romance
3746,Butterfly (La lengua de las mariposas) (1999),Drama
4476,Big Business (1988),Comedy
4663,She's Out of Control (1989),Comedy
4676,Troop Beverly Hills (1989),Comedy
4740,Maybe Baby (2000),Comedy|Romance
4912,Funny Girl (1968),Drama|Musical|Romance
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
6012,"Guy Thing, A (2003)",Comedy|Romance
6030,Girls! Girls! Girls! (1962),Comedy|Musical
6060,"Guru, The (2002)",Comedy|Romance
6169,"Black Stallion Returns, The (1983)",Adventure|Children
6579,"One, Two, Three (1961)",Comedy
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7050,Follow the Fleet (1936),Comedy|Musical|Romance
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
8643,"Cinderella Story, A (2004)",Comedy|Romance
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
25937,Easter Parade (1948),Musical|Romance
32300,D.E.B.S. (2004),Action|Comedy
45175,Kinky Boots (2005),Comedy|Drama
53466,Nancy Drew (2007),Adventure|Crime|Thriller
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance
69988,Humpday (2009),Comedy
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
85401,Super (2010),Action|Comedy|Drama
93805,Iron Sky (2012),Action|Comedy|Sci-Fi
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy
94150,Hysteria (2011),Comedy|Romance
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
665,Underground (1995),Comedy|Drama|War
935,"Band Wagon, The (1953)",Comedy|Musical
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1178,Paths of Glory (1957),Drama|War
1354,Breaking the Waves (1996),Drama|Mystery
2131,Autumn Sonata (Höstsonaten) (1978),Drama
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
3306,"Circus, The (1928)",Comedy
3310,"Kid, The (1921)",Comedy|Drama
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
3677,Baraka (1992),Documentary
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
3742,Battleship Potemkin (1925),Drama|War
3821,Nutty Professor II: The Klumps (2000),Comedy
4325,"Night, The (Notte, La) (1960)",Drama
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
5888,Brother (Brat) (1997),Crime|Drama
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance
5912,Hit the Bank (Vabank) (1981),Comedy|Crime
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
6777,Judgment at Nuremberg (1961),Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
7347,Secret Window (2004),Mystery|Thriller
7371,Dogville (2003),Drama|Mystery|Thriller
8025,The Thief (1997),Drama
8033,How to Steal a Million (1966),Comedy|Crime|Romance
8197,Hiroshima Mon Amour (1959),Drama|Romance|War
8511,"Immigrant, The (1917)",Comedy
8638,Before Sunset (2004),Drama|Romance
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
26082,Harakiri (Seppuku) (1962),Drama
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
26237,Zabriskie Point (1970),Drama|Romance
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
26471,Eddie Murphy Delirious (1983),Comedy|Documentary
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
27803,"Sea Inside, The (Mar adentro) (2004)",Drama
27815,"Chorus, The (Choristes, Les) (2004)",Drama
27834,"Return, The (Vozvrashcheniye) (2003)",Drama
30803,3-Iron (Bin-jip) (2004),Drama|Romance
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
42191,Luxo Jr. (1986),Animation|Children
48872,13 Tzameti (2005),Film-Noir|Thriller
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War
57183,Like Stars on Earth (Taare Zameen Par) (2007),Drama
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
58425,Heima (2007),Documentary
58554,"Class, The (Klass) (2007)",Drama
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi
63515,The Island (2006),Drama|Mystery
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance
66371,Departures (Okuribito) (2008),Drama
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
69134,Antichrist (2009),Drama|Fantasy
69529,Home (2009),Documentary
69685,Daria: Is It College Yet? (2002),Animation|Comedy
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
73881,3 Idiots (2009),Comedy|Drama|Romance
74324,Temple Grandin (2010),Drama
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
75341,Remember Me (2010),Drama|Romance
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance
80124,Sisters (Syostry) (2001),Action|Crime|Drama
84156,Happy People: A Year in the Taiga (2010),Documentary
84844,Brother 2 (Brat 2) (2000),Crime|Drama
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy
86320,Melancholia (2011),Drama|Sci-Fi
86347,Louis C.K.: Chewed Up (2008),Comedy
88235,"Guard, The (2011)",Comedy|Crime
88345,Mike's New Car (2002),Animation|Comedy
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance
93790,Detachment (2011),Drama
95175,Front of the Class (2008),Drama
95311,Presto (2008),Animation|Children|Comedy|Fantasy
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
95377,One Man Band (2005),Animation|Comedy|Musical
95654,Geri's Game (1997),Animation|Children
96020,Sidewalls (Medianeras) (2011),Drama
96373,Broken (2012),Drama
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller
100302,Upside Down (2012),Drama|Romance|Sci-Fi
100553,Frozen Planet (2011),Documentary
101088,Stoker (2013),Drama|Mystery|Thriller
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy
102602,Mimino (1977),Comedy
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi
105593,Filth (2013),Comedy|Crime|Drama
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War
107410,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance
108727,Nymphomaniac: Volume I (2013),Drama
108981,Nymphomaniac: Volume II (2013),Drama|Mystery
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance
110586,Calvary (2014),Comedy|Drama
111622,Begin Again (2013),Comedy|Romance
116411,Tangerines (2013),Drama
117444,Song of the Sea (2014),Animation|Children|Fantasy
118166,Courier (1987),Comedy|Drama|Romance
118888,Dave Chappelle: For What it's Worth (2004),Comedy
118896,Mommy (2014),Drama
118985,Big Eyes (2014),Drama
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance
120478,The Salt of the Earth (2014),Documentary
120625,The Fool (2014),Drama
126090,Hedgehog in the Fog (1975),Animation
126426,Solyaris (1968),Drama|Sci-Fi
126430,The Pacific (2010),Action|Adventure|Drama|War
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy
129514,George Carlin: It's Bad for Ya! (2008),Comedy
130970,George Carlin: Life Is Worth Losing (2005),Comedy
130976,Legend No. 17 (2013),Drama
130978,Love and Pigeons (1985),Comedy|Romance
131237,What Men Talk About (2010),Comedy
133716,Bootleggers (1961),Comedy|Crime
134041,Afonya (1975),Comedy|Drama|Romance
134095,My Love (2006),Animation|Drama
134109,Radio Day (2008),Comedy
134184,Elections Day (2007),Comedy
134252,That Munchhausen (1979),Comedy|Drama|Fantasy
134326,The Taming of the Scoundrel (1980),Comedy
134849,Duck Amuck (1953),Animation|Children|Comedy
136445,George Carlin: Back in Town (1996),Comedy
136447,George Carlin: You Are All Diseased (1999),Comedy
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy
140038,Madly in Love (1981),Comedy
140265,George Carlin: Jammin' in New York (1992),Comedy
141810,Autumn Marathon (1979),Comedy|Drama
141816,12 Chairs (1976),Adventure|Comedy
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance
141820,Old Men: Robbers (1971),Comedy
141836,It Can't Be! (1975),Comedy
141844,12 Chairs (1971),Adventure|Comedy
142020,Oscar (1967),Comedy
143511,Human (2015),Documentary
145994,Formula of Love (1984),Comedy
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery
147196,The Girls (1961),Comedy|Romance
147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed)
147282,What Men Still Talk About (2011),Comedy
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime
151769,Three from Prostokvashino (1978),Animation
152591,Ip Man 3 (2015),Action
158402,The Crew (2016),Action
159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy
163072,Winnie Pooh (1969),Animation|Children
163112,Winnie the Pooh Goes Visiting (1971),Animation
163134,Your Name. (2016),Animation|Drama|Fantasy|Romance
163386,Winnie the Pooh and the Day of Concern (1972),Animation
163925,"Wings, Legs and Tails (1986)",Animation|Comedy
165959,Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama
166183,Junior and Karlson (1968),Adventure|Animation|Children
170411,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy
170597,A Plasticine Crow (1981),Animation
170777,There Once Was a Dog (1982),Animation|Children|Comedy
171749,Death Note: Desu nôto (2006–2007),(no genres listed)
172577,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy
172583,Investigation Held by Kolobki (1986),Animation
172585,Karlson Returns (1970),Adventure|Animation|Children
172587,Vacations in Prostokvashino (1980),Animation
172589,Winter in Prostokvashino (1984),Animation
172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy
172825,Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children
172909,Cheburashka (1971),Animation
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy
173355,Travels of an Ant (1983),Animation
173535,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed)
173619,Fugitives (1986),Comedy|Crime
173963,Empties (2007),Comedy
174551,Obsession (1965),Comedy
175293,Gena the Crocodile (1969),Animation|Children
175387,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children
175397,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy
175401,Wolf and Calf (1984),Animation
175431,Bobik Visiting Barbos (1977),Animation|Comedy
175435,The Magic Ring (1982),Animation|Fantasy
178613,Dave Chappelle: Killin' Them Softly (2000),Comedy
179133,Loving Vincent (2017),Animation|Crime|Drama
99636,English Vinglish (2012),Comedy|Drama
156,Blue in the Face (1995),Comedy|Drama
1684,Mrs. Dalloway (1997),Drama|Romance
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
3795,"Five Senses, The (1999)",Drama
4024,"House of Mirth, The (2000)",Romance
4159,3000 Miles to Graceland (2001),Action|Thriller
4889,Heist (2001),Crime|Drama
4976,Iris (2001),Drama
4994,"Majestic, The (2001)",Comedy|Drama|Romance
5011,Charlotte Gray (2001),Drama|Romance
5034,"Truly, Madly, Deeply (1991)",Drama|Romance
5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance
5135,Monsoon Wedding (2001),Comedy|Romance
5303,Joe Versus the Volcano (1990),Comedy|Romance
5309,Three Men and a Little Lady (1990),Comedy|Romance
5316,Enigma (2001),Romance|Thriller
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
5450,Lovely & Amazing (2001),Comedy|Drama|Romance
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
5881,Solaris (2002),Drama|Romance|Sci-Fi
6049,Ethan Frome (1993),Drama
283,New Jersey Drive (1995),Crime|Drama
346,Backbeat (1993),Drama|Musical
528,"Scout, The (1994)",Comedy|Drama
7096,Rivers and Tides (2001),Documentary
26171,Play Time (a.k.a. Playtime) (1967),Comedy
40870,C.R.A.Z.Y. (2005),Drama
1856,Kurt & Courtney (1998),Documentary
2447,Varsity Blues (1999),Comedy|Drama
3979,Little Nicky (2000),Comedy
4228,Heartbreakers (2001),Comedy|Crime|Romance
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4649,Wet Hot American Summer (2001),Comedy
4900,Out Cold (2001),Comedy
5025,Orange County (2002),Comedy
5363,"New Guy, The (2002)",Comedy
5501,"Master of Disguise, The (2002)",Comedy|Mystery
5524,Blue Crush (2002),Adventure|Drama|Romance
5564,Swimfan (2002),Thriller
5942,"Hot Chick, The (2002)",Comedy
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
7225,Pumping Iron (1977),Documentary
7285,Thirteen (2003),Drama
7439,"Punisher, The (2004)",Action|Crime|Thriller
8531,White Chicks (2004),Action|Comedy|Crime
32298,Guess Who (2005),Comedy|Romance
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
34530,Deuce Bigalow: European Gigolo (2005),Comedy
40581,Just Friends (2005),Comedy|Romance
42007,Rumor Has It... (2005),Comedy|Drama|Romance
44840,"Benchwarmers, The (2006)",Comedy
44972,Scary Movie 4 (2006),Comedy|Horror
47640,Beerfest (2006),Comedy
48322,Jackass Number Two (2006),Comedy|Documentary
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
54732,Balls of Fury (2007),Comedy
55245,Good Luck Chuck (2007),Comedy|Romance
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance
55872,August Rush (2007),Drama|Musical
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
58156,Semi-Pro (2008),Comedy
59143,Super High Me (2007),Comedy|Documentary
61255,"Rocker, The (2008)",Comedy
62439,My Best Friend's Girl (2008),Comedy|Romance
63479,Sex Drive (2008),Comedy
65585,Bride Wars (2009),Comedy|Romance
69436,Year One (2009),Adventure|Comedy
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy
70641,Miss March (2009),Comedy
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
71668,Couples Retreat (2009),Comedy|Romance
71838,Law Abiding Citizen (2009),Drama|Thriller
73929,Legion (2010),Action|Fantasy|Horror|Thriller
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance
74532,Cop Out (2010),Action|Comedy|Crime
78174,Sex and the City 2 (2010),Comedy|Drama|Romance
78209,Get Him to the Greek (2010),Comedy
79428,Dinner for Schmucks (2010),Comedy
80139,Jackass 2.5 (2007),Comedy|Documentary
82852,Little Fockers (2010),Comedy
85022,Hall Pass (2011),Comedy
85367,Just Go with It (2011),Comedy|Romance
87483,Mr. Popper's Penguins (2011),Comedy
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87867,Zookeeper (2011),Comedy
91323,"Sitter, The (2011)",Comedy
92264,One for the Money (2012),Action|Comedy|Crime
93270,Project X (2012),Comedy
93443,Goon (2011),Comedy|Drama
93831,American Reunion (American Pie 4) (2012),Comedy
94478,Dark Shadows (2012),Comedy|Horror|IMAX
94953,Wanderlust (2012),Comedy
95720,"Watch, The (2012)",Comedy|Sci-Fi
96616,That's My Boy (2012),Comedy
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
98083,Jackass 3.5 (2011),Comedy|Documentary
99007,Warm Bodies (2013),Comedy|Horror|Romance
100083,Movie 43 (2013),Comedy
